Seconds, Profile
0.284, -0.0005006701320393338
0.285, -0.0005006701320393338
0.286, -0.0005006701320393338
0.287, -0.0005006701320393338
0.288, -0.0005006701320393338
0.289, -0.0005006701320393338
0.29, -0.0005006701320393338
0.291, -0.0005006701320393338
0.292, -0.0005006701320393338
0.293, -0.0005006701320393338
0.294, -0.0005006701320393338
0.295, -0.0005006701320393338
0.296, -0.0005006701320393338
0.297, -0.0005006701320393338
0.298, -0.0005006701320393338
0.299, -0.0005006701320393338
0.3, -0.0005006701320393338
0.301, -0.0005006701320393338
0.302, -0.0005006701320393338
0.303, -0.0005006701320393338
0.304, -0.0005006701320393338
0.305, -0.0005006701320393338
0.306, -0.0005006701320393338
0.307, -0.0005006701320393338
0.308, -0.0005006701320393338
0.309, -0.0005006701320393338
0.31, -0.0005006701320393338
0.311, -0.0005006701320393338
0.312, -0.0005006701320393338
0.313, -0.0005006701320393338
0.314, -0.0005006701320393338
0.315, -0.0005006701320393338
0.316, -0.0005006701320393338
0.317, -0.0005006701320393338
0.318, -0.0005006701320393338
0.319, -0.0005006701320393338
0.32, -0.0005006701320393338
0.321, -0.0005006701320393338
0.322, -0.0005006701320393338
0.323, -0.0005006701320393338
0.324, -0.0005006701320393338
0.325, -0.0005006701320393338
0.326, -0.0005006701320393338
0.327, -0.0005006701320393338
0.328, -0.0005006701320393338
0.329, -0.0005006701320393338
0.33, -0.0005006701320393338
0.331, -0.0005006701320393338
0.332, -0.0005006701320393338
0.333, -0.0005006701320393338
0.334, -0.0005006701320393338
0.335, -0.0005006701320393338
0.336, -0.0005006701320393338
0.337, -0.0005006701320393338
0.338, -0.0005006701320393338
0.339, -0.0005006701320393338
0.34, -0.0005006701320393338
0.341, -0.0005006701320393338
0.342, -0.0005006701320393338
0.343, -0.0005006701320393338
0.344, -0.0005006701320393338
0.345, -0.0005006701320393338
0.346, -0.0005006701320393338
0.347, -0.0005006701320393338
0.348, -0.0005006701320393338
0.349, -0.0005006701320393338
0.35, -0.0005006701320393338
0.351, -0.0005006701320393338
0.352, -0.0005006701320393338
0.353, -0.0005006701320393338
0.354, -0.0005006701320393338
0.355, -0.0005006701320393338
0.356, -0.0005006701320393338
0.357, -0.0005006701320393338
0.358, -0.0005006701320393338
0.359, -0.0005006701320393338
0.36, -0.0005006701320393338
0.361, -0.0005006701320393338
0.362, -0.0005006701320393338
0.363, -0.0005006701320393338
0.364, -0.0005006701320393338
0.365, -0.0005006701320393338
0.366, -0.0005006701320393338
0.367, -0.0005006701320393338
0.368, -0.0005006701320393338
0.369, -0.0005006701320393338
0.37, -0.0005006701320393338
0.371, -0.0005006701320393338
0.372, -0.0005006701320393338
0.373, -0.0005006701320393338
0.374, -0.0005006701320393338
0.375, -0.0005006701320393338
0.376, -0.0005006701320393338
0.377, -0.0005006701320393338
0.378, -0.0005006701320393338
0.379, -0.0005006701320393338
0.38, -0.0005006701320393338
0.381, -0.0005006701320393338
0.382, -0.0005006701320393338
0.383, -0.0005006701320393338
0.384, -0.0005006701320393338
0.385, -0.0005006701320393338
0.386, -0.0005006701320393338
0.387, -0.0005006701320393338
0.388, -0.0005006701320393338
0.389, -0.0005006701320393338
0.39, -0.0005006701320393338
0.391, -0.0005006701320393338
0.392, -0.0005006701320393338
0.393, -0.0005006701320393338
0.394, -0.0005006701320393338
0.395, -0.0005006701320393338
0.396, -0.0005006701320393338
0.397, -0.0005006701320393338
0.398, -0.0005006701320393338
0.399, -0.0005006701320393338
0.4, -0.0005006701320393338
0.401, -0.0005006701320393338
0.402, -0.0005006701320393338
0.403, -0.0005006701320393338
0.404, -0.0005006701320393338
0.405, -0.0005006701320393338
0.406, -0.0005006701320393338
0.407, -0.0005006701320393338
0.408, -0.0005006701320393338
0.409, -0.0005006701320393338
0.41, -0.0005006701320393338
0.411, -0.0005006701320393338
0.412, -0.0005006701320393338
0.413, -0.0005006701320393338
0.414, -0.0005006701320393338
0.415, -0.0005006701320393338
0.416, -0.0005006701320393338
0.417, -0.0005006701320393338
0.418, -0.0005006701320393338
0.419, -0.0005006701320393338
0.42, -0.0005006701320393338
0.421, -0.0005006701320393338
0.422, -0.0005006701320393338
0.423, -0.0005006701320393338
0.424, -0.0005006701320393338
0.425, -0.0005006701320393338
0.426, -0.0005006701320393338
0.427, -0.0005006701320393338
0.428, -0.0005006701320393338
0.429, -0.0005006701320393338
0.43, -0.0005006701320393338
0.431, -0.0005006701320393338
0.432, -0.0005006701320393338
0.433, -0.0005006701320393338
0.434, -0.0005006701320393338
0.435, -0.0005006701320393338
0.436, -0.0005006701320393338
0.437, -0.0005006701320393338
0.438, -0.0005006701320393338
0.439, -0.0005006701320393338
0.44, -0.0005006701320393338
0.441, -0.0005006701320393338
0.442, -0.0005006701320393338
0.443, -0.0005006701320393338
0.444, -0.0005006701320393338
0.445, -0.0005006701320393338
0.446, -0.0005006701320393338
0.447, -0.0005006701320393338
0.448, -0.0005006701320393338
0.449, -0.0005006701320393338
0.45, -0.0005006701320393338
0.451, -0.0005006701320393338
0.452, -0.0005006701320393338
0.453, -0.0005006701320393338
0.454, -0.0005006701320393338
0.455, -0.0005006701320393338
0.456, -0.0005006701320393338
0.457, -0.0005006701320393338
0.458, -0.0005006701320393338
0.459, -0.0005006701320393338
0.46, -0.0005006701320393338
0.461, -0.0005006701320393338
0.462, -0.0005006701320393338
0.463, -0.0005006701320393338
0.464, -0.0005006701320393338
0.465, -0.0005006701320393338
0.466, -0.0005006701320393338
0.467, -0.0005006701320393338
0.468, -0.0005006701320393338
0.469, -0.0005006701320393338
0.47, -0.0005006701320393338
0.471, -0.0005006701320393338
0.472, -0.0005006701320393338
0.473, -0.0005006701320393338
0.474, -0.0005006701320393338
0.475, -0.0005006701320393338
0.476, -0.0005006701320393338
0.477, -0.0005006701320393338
0.478, -0.0005006701320393338
0.479, -0.0005006701320393338
0.48, -0.0005006701320393338
0.481, -0.0005006701320393338
0.482, -0.0005006701320393338
0.483, -0.0005006701320393338
0.484, -0.0005006701320393338
0.485, -0.0005006701320393338
0.486, -0.0005006701320393338
0.487, -0.0005006701320393338
0.488, -0.0005006701320393338
0.489, -0.0005006701320393338
0.49, -0.0005006701320393338
0.491, -0.0005006701320393338
0.492, -0.0005006701320393338
0.493, -0.0005006701320393338
0.494, -0.0005006701320393338
0.495, -0.0005006701320393338
0.496, -0.0005006701320393338
0.497, -0.0005006701320393338
0.498, -0.0005006701320393338
0.499, -0.0005006701320393338
0.5, -0.0005006701320393338
0.501, -0.0005006701320393338
0.502, -0.0005006701320393338
0.503, -0.0005006701320393338
0.504, -0.0005006701320393338
0.505, -0.0005006701320393338
0.506, -0.0005006701320393338
0.507, -0.0005006701320393338
0.508, -0.0005006701320393338
0.509, -0.0005006701320393338
0.51, -0.0005006701320393338
0.511, -0.0005006701320393338
0.512, -0.0005006701320393338
0.513, -0.0005006701320393338
0.514, -0.0005006701320393338
0.515, -0.0005006701320393338
0.516, -0.0005006701320393338
0.517, -0.0005006701320393338
0.518, -0.0005006701320393338
0.519, -0.0005006701320393338
0.52, -0.0005006701320393338
0.521, -0.0005006701320393338
0.522, -0.0005006701320393338
0.523, -0.0005006701320393338
0.524, -0.0005006701320393338
0.525, -0.0005006701320393338
0.526, -0.0005006701320393338
0.527, -0.0005006701320393338
0.528, -0.0005006701320393338
0.529, -0.0005006701320393338
0.53, -0.0005006701320393338
0.531, -0.0005006701320393338
0.532, -0.0005006701320393338
0.533, -0.0005006701320393338
0.534, -0.0005006701320393338
0.535, -0.0005006701320393338
0.536, -0.0005006701320393338
0.537, -0.0005006701320393338
0.538, -0.0005006701320393338
0.539, -0.0005006701320393338
0.54, -0.0005006701320393338
0.541, -0.0005006701320393338
0.542, -0.0005006701320393338
0.543, -0.0005006701320393338
0.544, -0.0005006701320393338
0.545, -0.0005006701320393338
0.546, -0.0005006701320393338
0.547, -0.0005006701320393338
0.548, -0.0005006701320393338
0.549, -0.0005006701320393338
0.55, -0.0005006701320393338
0.551, -0.0005006701320393338
0.552, -0.0005006701320393338
0.553, -0.0005006701320393338
0.554, -0.0005006701320393338
0.555, -0.0005006701320393338
0.556, -0.0005006701320393338
0.557, -0.0005006701320393338
0.558, -0.0005006701320393338
0.559, -0.0005006701320393338
0.56, -0.0005006701320393338
0.561, -0.0005006701320393338
0.562, -0.0005006701320393338
0.563, -0.0005006701320393338
0.564, -0.0005006701320393338
0.565, -0.0005006701320393338
0.566, -0.0005006701320393338
0.567, -0.0005006701320393338
0.568, -0.0005006701320393338
0.569, -0.0005006701320393338
0.57, -0.0005006701320393338
0.571, -0.0005006701320393338
0.572, -0.0005006701320393338
0.573, -0.0005006701320393338
0.574, -0.0005006701320393338
0.575, -0.0005006701320393338
0.576, -0.0005006701320393338
0.577, -0.0005006701320393338
0.578, -0.0005006701320393338
0.579, -0.0005006701320393338
0.58, -0.0005006701320393338
0.581, -0.0005006701320393338
0.582, -0.0005006701320393338
0.583, -0.0005006701320393338
0.584, -0.0005006701320393338
0.585, -0.0005006701320393338
0.586, -0.0005006701320393338
0.587, -0.0005006701320393338
0.588, -0.0005006701320393338
0.589, -0.0005006701320393338
0.59, -0.0005006701320393338
0.591, -0.0005006701320393338
0.592, -0.0005006701320393338
0.593, -0.0005006701320393338
0.594, -0.0005006701320393338
0.595, -0.0005006701320393338
0.596, -0.0005006701320393338
0.597, -0.0005006701320393338
0.598, -0.0005006701320393338
0.599, -0.0005006701320393338
0.6, -0.0005006701320393338
0.601, -0.0005006701320393338
0.602, -0.0005006701320393338
0.603, -0.0005006701320393338
0.604, -0.0005006701320393338
0.605, -0.0005006701320393338
0.606, -0.0005006701320393338
0.607, -0.0005006701320393338
0.608, -0.0005006701320393338
0.609, -0.0005006701320393338
0.61, -0.0005006701320393338
0.611, -0.0005006701320393338
0.612, -0.0005006701320393338
0.613, -0.0005006701320393338
0.614, -0.0005006701320393338
0.615, -0.0005006701320393338
0.616, -0.0005006701320393338
0.617, -0.0005006701320393338
0.618, -0.0005006701320393338
0.619, -0.0005006701320393338
0.62, -0.0005006701320393338
0.621, -0.0005006701320393338
0.622, -0.0005006701320393338
0.623, -0.0005006701320393338
0.624, -0.0005006701320393338
0.625, -0.0005006701320393338
0.626, -0.0005006701320393338
0.627, -0.0005006701320393338
0.628, -0.0005006701320393338
0.629, -0.0005006701320393338
0.63, -0.0005006701320393338
0.631, -0.0005006701320393338
0.632, -0.0005006701320393338
0.633, -0.0005006701320393338
0.634, -0.0005006701320393338
0.635, -0.0005006701320393338
0.636, -0.0005006701320393338
0.637, -0.0005006701320393338
0.638, -0.0005006701320393338
0.639, -0.0005006701320393338
0.64, -0.0005006701320393338
0.641, -0.0005006701320393338
0.642, -0.0005006701320393338
0.643, -0.0005006701320393338
0.644, -0.0005006701320393338
0.645, -0.0005006701320393338
0.646, -0.0005006701320393338
0.647, -0.0005006701320393338
0.648, -0.0005006701320393338
0.649, -0.0005006701320393338
0.65, -0.0005006701320393338
0.651, -0.0005006701320393338
0.652, -0.0005006701320393338
0.653, -0.0005006701320393338
0.654, -0.0005006701320393338
0.655, -0.0005006701320393338
0.656, -0.0005006701320393338
0.657, -0.0005006701320393338
0.658, -0.0005006701320393338
0.659, -0.0005006701320393338
0.66, -0.0005006701320393338
0.661, -0.0005006701320393338
0.662, -0.0005006701320393338
0.663, -0.0005006701320393338
0.664, -0.0005006701320393338
0.665, -0.0005006701320393338
0.666, -0.0005006701320393338
0.667, -0.0005006701320393338
0.668, -0.0005006701320393338
0.669, -0.0005006701320393338
0.67, -0.0005006701320393338
0.671, -0.0005006701320393338
0.672, -0.0005006701320393338
0.673, -0.0005006701320393338
0.674, -0.0005006701320393338
0.675, -0.0005006701320393338
0.676, -0.0005006701320393338
0.677, -0.0005006701320393338
0.678, -0.0005006701320393338
0.679, -0.0005006701320393338
0.68, -0.0005006701320393338
0.681, -0.0005006701320393338
0.682, -0.0005006701320393338
0.683, -0.0005006701320393338
0.684, -0.0005006701320393338
0.685, -0.0005006701320393338
0.686, -0.0005006701320393338
0.687, -0.0005006701320393338
0.688, -0.0005006701320393338
0.689, -0.0005006701320393338
0.69, -0.0005006701320393338
0.691, -0.0005006701320393338
0.692, -0.0005006701320393338
0.693, -0.0005006701320393338
0.694, -0.0005006701320393338
0.695, -0.0005006701320393338
0.696, -0.0005006701320393338
0.697, -0.0005006701320393338
0.698, -0.0005006701320393338
0.699, -0.0005006701320393338
0.7, -0.0005006701320393338
0.701, -0.0005006701320393338
0.702, -0.0005006701320393338
0.703, -0.0005006701320393338
0.704, -0.0005006701320393338
0.705, -0.0005006701320393338
0.706, -0.0005006701320393338
0.707, -0.0005006701320393338
0.708, -0.0005006701320393338
0.709, -0.0005006701320393338
0.71, -0.0005006701320393338
0.711, -0.0005006701320393338
0.712, -0.0005006701320393338
0.713, -0.0005006701320393338
0.714, -0.0005006701320393338
0.715, -0.0005006701320393338
0.716, -0.0005006701320393338
0.717, -0.0005006701320393338
0.718, -0.0005006701320393338
0.719, -0.0005006701320393338
0.72, -0.0005006701320393338
0.721, -0.0005006701320393338
0.722, -0.0005006701320393338
0.723, -0.0005006701320393338
0.724, -0.0005006701320393338
0.725, -0.0005006701320393338
0.726, -0.0005006701320393338
0.727, -0.0005006701320393338
0.728, -0.0005006701320393338
0.729, -0.0005006701320393338
0.73, -0.0005006701320393338
0.731, -0.0005006701320393338
0.732, -0.0005006701320393338
0.733, -0.0005006701320393338
0.734, -0.0005006701320393338
0.735, -0.0005006701320393338
0.736, -0.0005006701320393338
0.737, -0.0005006701320393338
0.738, -0.0005006701320393338
0.739, -0.0005006701320393338
0.74, -0.0005006701320393338
0.741, -0.0005006701320393338
0.742, -0.0005006701320393338
0.743, -0.0005006701320393338
0.744, -0.0005006701320393338
0.745, -0.0005006701320393338
0.746, -0.0005006701320393338
0.747, -0.0005006701320393338
0.748, -0.0005006701320393338
0.749, -0.0005006701320393338
0.75, -0.0005006701320393338
0.751, -0.0005006701320393338
0.752, -0.0005006701320393338
0.753, -0.0005006701320393338
0.754, -0.0005006701320393338
0.755, -0.0005006701320393338
0.756, -0.0005006701320393338
0.757, -0.0005006701320393338
0.758, -0.0005006701320393338
0.759, -0.0005006701320393338
0.76, -0.0005006701320393338
0.761, -0.0005006701320393338
0.762, -0.0005006701320393338
0.763, -0.0005006701320393338
0.764, -0.0005006701320393338
0.765, -0.0005006701320393338
0.766, -0.0005006701320393338
0.767, -0.0005006701320393338
0.768, -0.0005006701320393338
0.769, -0.0005006701320393338
0.77, -0.0005006701320393338
0.771, -0.0005006701320393338
0.772, -0.0005006701320393338
0.773, -0.0005006701320393338
0.774, -0.0005006701320393338
0.775, -0.0005006701320393338
0.776, -0.0005006701320393338
0.777, -0.0005006701320393338
0.778, -0.0005006701320393338
0.779, -0.0005006701320393338
0.78, -0.0005006701320393338
0.781, -0.0005006701320393338
0.782, -0.0005006701320393338
0.783, -0.0005006701320393338
0.784, -0.0005006701320393338
0.785, -0.0005006701320393338
0.786, -0.0005006701320393338
0.787, -0.0005006701320393338
0.788, -0.0005006701320393338
0.789, -0.0005006701320393338
0.79, -0.0005006701320393338
0.791, -0.0005006701320393338
0.792, -0.0005006701320393338
0.793, -0.0005006701320393338
0.794, -0.0005006701320393338
0.795, -0.0005006701320393338
0.796, -0.0005006701320393338
0.797, -0.0005006701320393338
0.798, -0.0005006701320393338
0.799, -0.0005006701320393338
0.8, -0.0005006701320393338
0.801, -0.0005006701320393338
0.802, -0.0005006701320393338
0.803, -0.0005006701320393338
0.804, -0.0005006701320393338
0.805, -0.0005006701320393338
0.806, -0.0005006701320393338
0.807, -0.0005006701320393338
0.808, -0.0005006701320393338
0.809, -0.0005006701320393338
0.81, -0.0005006701320393338
0.811, -0.0005006701320393338
0.812, -0.0005006701320393338
0.813, -0.0005006701320393338
0.814, -0.0005006701320393338
0.815, -0.0005006701320393338
0.816, -0.0005006701320393338
0.817, -0.0005006701320393338
0.818, -0.0005006701320393338
0.819, -0.0005006701320393338
0.82, -0.0005006701320393338
0.821, -0.0005006701320393338
0.822, -0.0005006701320393338
0.823, -0.0005006701320393338
0.824, -0.0005006701320393338
0.825, -0.0005006701320393338
0.826, -0.0005006701320393338
0.827, -0.0005006701320393338
0.828, -0.0005006701320393338
0.829, -0.0005006701320393338
0.83, -0.0005006701320393338
0.831, -0.0005006701320393338
0.832, -0.0005006701320393338
0.833, -0.0005006701320393338
0.834, -0.0005006701320393338
0.835, -0.0005006701320393338
0.836, -0.0005006701320393338
0.837, -0.0005006701320393338
0.838, -0.0005006701320393338
0.839, -0.0005006701320393338
0.84, -0.0005006701320393338
0.841, -0.0005006701320393338
0.842, -0.0005006701320393338
0.843, -0.0005006701320393338
0.844, -0.0005006701320393338
0.845, -0.0005006701320393338
0.846, -0.0005006701320393338
0.847, -0.0005006701320393338
0.848, -0.0005006701320393338
0.849, -0.0005006701320393338
0.85, -0.0005006701320393338
0.851, -0.0005006701320393338
0.852, -0.0005006701320393338
0.853, -0.0005006701320393338
0.854, -0.0005006701320393338
0.855, -0.0005006701320393338
0.856, -0.0005006701320393338
0.857, -0.0005006701320393338
0.858, -0.0005006701320393338
0.859, -0.0005006701320393338
0.86, -0.0005006701320393338
0.861, -0.0005006701320393338
0.862, -0.0005006701320393338
0.863, -0.0005006701320393338
0.864, -0.0005006701320393338
0.865, -0.0005006701320393338
0.866, -0.0005006701320393338
0.867, -0.0005006701320393338
0.868, -0.0005006701320393338
0.869, -0.0005006701320393338
0.87, -0.0005006701320393338
0.871, -0.0005006701320393338
0.872, -0.0005006701320393338
0.873, -0.0005006701320393338
0.874, -0.0005006701320393338
0.875, -0.0005006701320393338
0.876, -0.0005006701320393338
0.877, -0.0005006701320393338
0.878, -0.0005006701320393338
0.879, -0.0005006701320393338
0.88, -0.0005006701320393338
0.881, -0.0005006701320393338
0.882, -0.0005006701320393338
0.883, -0.0005006701320393338
0.884, -0.0005006701320393338
0.885, -0.0005006701320393338
0.886, -0.0005006701320393338
0.887, -0.0005006701320393338
0.888, -0.0005006701320393338
0.889, -0.0005006701320393338
0.89, -0.0005006701320393338
0.891, -0.0005006701320393338
0.892, -0.0005006701320393338
0.893, -0.0005006701320393338
0.894, -0.0005006701320393338
0.895, -0.0005006701320393338
0.896, -0.0005006701320393338
0.897, -0.0005006701320393338
0.898, -0.0005006701320393338
0.899, -0.0005006701320393338
0.9, -0.0005006701320393338
0.901, -0.0005006701320393338
0.902, -0.0005006701320393338
0.903, -0.0005006701320393338
0.904, -0.0005006701320393338
0.905, -0.0005006701320393338
0.906, -0.0005006701320393338
0.907, -0.0005006701320393338
0.908, -0.0005006701320393338
0.909, -0.0005006701320393338
0.91, -0.0005006701320393338
0.911, -0.0005006701320393338
0.912, -0.0005006701320393338
0.913, -0.0005006701320393338
0.914, -0.0005006701320393338
0.915, -0.0005006701320393338
0.916, -0.0005006701320393338
0.917, -0.0005006701320393338
0.918, -0.0005006701320393338
0.919, -0.0005006701320393338
0.92, -0.0005006701320393338
0.921, -0.0005006701320393338
0.922, -0.0005006701320393338
0.923, -0.0005006701320393338
0.924, -0.0005006701320393338
0.925, -0.0005006701320393338
0.926, -0.0005006701320393338
0.927, -0.0005006701320393338
0.928, -0.0005006701320393338
0.929, -0.0005006701320393338
0.93, -0.0005006701320393338
0.931, -0.0005006701320393338
